num_feat_0,num_feat_1,num_feat_2,num_feat_3,num_feat_4,num_feat_5,num_feat_6,num_feat_7,num_feat_8,num_feat_9,contract_type,region,monthly_charges,churn
-2.2106564179988224,0.8725258950826846,-2.2864700429096154,-1.6827218044638639,-1.8618341752617162,1.9461536886785928,-0.0899984873295282,-0.025238338423123577,0.9828150815760966,-1.8033101712955364,annual,south,,0
-1.568652980058008,0.8650139163214191,-1.068520406990656,0.9218935665679223,-2.85583450309391,1.1841716021099717,-3.9170618722435253,-0.8873464812546263,1.3418377373885841,-0.9741458008653642,monthly,north,28.25,0
-2.2220855387698997,2.0478086316797386,-1.8299699307066224,-1.0198227796669321,1.3463422931056725,1.4354136416457415,2.18861643625934,-0.34545415025829906,0.5440562277268879,0.8818055484171035,monthly,north,89.59,0
-2.234257469427455,-2.5899754968490916,2.029414487098295,2.7429861517454577,-1.3368833670658913,-0.25265190607820187,-0.0022822930044974488,0.4225171458326296,-0.7461815952266926,-1.4549095668685281,annual,west,105.09,1
-0.6156877292827837,1.0503954091682464,-1.9428488431024034,0.4808785392538052,-1.2299388980906814,0.3278738591545134,-1.2272761121313442,1.4388878479473424,2.378626446190842,-0.20700075009687602,annual,west,39.06,0
-2.4135983220000323,1.895482953912656,-2.9669364310961486,-1.5434592552911954,-2.630160517231307,0.8051189148283519,-1.425475111297429,1.3766577745847035,2.2718079638370545,-0.2805109879378104,monthly,south,144.33,0
-0.23976027136220113,-0.23928139815140992,-2.466627237632661,0.9466744272948675,-0.6464166391389194,1.1354252936045834,0.7340769913117098,2.6620879766401857,3.3626270497463935,1.1041800138816444,monthly,west,45.5,0
-0.8395755917820438,-2.876810193860155,-0.0925993537431804,1.3356167374469827,-2.564468556509653,0.2725213676364052,3.3925863367469105,1.3711702205015532,-2.3714375906822016,1.049938166174761,annual,north,107.61,0
-1.616642246870525,-0.9531317589718997,-1.9615849560201928,0.3242326409208103,-1.207426776294374,2.611307595504017,-0.7611380802370671,1.4132634962494506,3.936194369551399,0.052808683887238285,monthly,west,55.66,0
-0.9705694234663944,-2.6709876408629323,-0.7296000710997298,0.4891830595146072,-0.3549919122151637,1.5734934152274989,4.58359749654943,1.5925603165198916,-0.4013850343510169,-3.2362590404668827,annual,north,34.1,0
1.7920707725263885,0.40070569722356697,-1.9779284918166198,-1.324538659579557,0.250881102558684,0.8098673878522236,2.563912441113054,0.4143774268357909,-0.46752092602843487,0.2596185151216665,monthly,west,53.92,1
0.451099318103933,-1.826004567347173,2.3767047136051094,-1.2797435855025672,0.8870883477289446,-0.15619979055660638,-0.7215772556083944,-0.9010576957635126,-0.4710319362681942,0.5400567094014179,two_year,north,63.44,1
-0.803854093007647,-1.757637682812997,1.3628074807012538,1.6815589744698716,-0.11332901688381547,2.464362762780695,-1.8244889585902277,-2.5762052308912247,0.21203334735008816,1.0004587672172953,annual,south,80.42,0
-2.116038089991683,1.356301465184517,-1.612921810629782,-1.074088397072095,-1.2527702883409524,1.5209783390140426,-0.8389369649160779,-0.7202233208527171,0.6994154981549329,0.3050049996441349,two_year,north,50.47,0
-1.639650472446765,0.365370788022771,-1.5863432248303653,-0.7246210480332782,-1.6144538869210319,2.1163586716107754,-0.4051185993352998,-0.8138825566453484,0.4569145273382458,-0.2547074539172467,monthly,west,114.58,0
0.26338034436489943,-4.654704119466791,0.6115400608306515,-1.0328576152358313,-0.7412475938762351,3.03719847139411,3.611097268234399,-0.6183824589821217,-1.5874727294273145,-0.6095449534795538,two_year,west,124.93,0
1.527596281364408,0.3806156997312863,-0.18512432956175773,0.8534398775175929,-0.05984667517643838,-3.193866906477023,1.7594595570183449,2.967743365052423,-0.6981010642884182,-1.4741084885133,annual,east,122.83,1
-0.2950642056976919,-2.88527407537973,0.8881445533451434,-1.2359742472216109,-2.077048448708574,0.9503907938428138,0.32325459418646096,-0.27055998395448483,-1.2779999045715718,-1.7085497984434452,two_year,south,113.05,0
-0.28887290509439756,0.002635621484916695,-2.052543049395293,-0.7589454696672874,-1.006187693544514,1.1354129434637348,0.08333468388721266,1.5574798378313186,2.3103374757512345,2.1699067550030477,monthly,north,55.05,0
-1.189103772795166,-1.1102177827752513,0.32404652469267925,0.42107132691946536,-1.6556895000835345,0.9770863357186815,0.6969041953848243,-1.206375076158314,-2.118845217463922,0.31258145570384915,monthly,south,47.36,0
-2.133927246799317,-1.034859014188878,-0.14266182827692514,0.6805793653102888,-2.8420959130142522,-0.13539340197010685,0.7783556813348663,0.6948334648286872,-1.5479023657561846,0.5276063187011408,two_year,east,34.19,0
1.9054186487521232,-3.3438525874167735,3.688281864355108,-1.465290999942661,1.9397221703228031,2.1034153960383346,-0.6851039334283546,-4.27965201141317,-2.1520847505730036,-0.02189928518911691,monthly,west,71.57,1
0.9165685573110631,2.327058089995265,-0.5167909869364881,-1.4752254619873353,-0.17049761705384914,-1.1370459142905167,-1.0873427248148724,-0.9235798337435626,-1.2354403296488239,0.19945499137727413,annual,north,31.34,0
1.6195047363791177,1.729171599798536,-0.18194314181040336,-0.44868886935154495,1.4019966914702973,-1.6462934038159553,-1.127459272716628,0.7852725570187586,1.2035467223331346,-0.30409390469045783,two_year,east,105.2,1
3.413101780485752,-1.8744317292519117,0.05728212103247017,-1.8497184804566376,0.06548930566265265,-0.040723360809741926,2.002402998176087,0.4227800609566713,-1.3528508070351286,0.14758899329446012,two_year,west,143.48,1
-1.2467041069115798,-2.2110470271615745,0.3742133838481569,-0.011401295771365215,-1.0652875562729824,1.8883083846846511,2.8737172916053684,-1.3053767400794716,-2.744651138626332,0.943886082771644,monthly,south,118.23,0
-3.5674204095833115,-0.21122565572466834,-2.184301392867507,0.7083628596689137,-2.5075808438641705,3.295123655489725,-2.0355592626513674,0.23709749604215222,3.4929686551968064,-2.161677146406061,annual,south,35.2,0
-1.3910931767210628,0.32994902244732116,-0.5893215687271387,-1.0086456471212444,-1.6427536929381827,1.916204474713037,-2.333540045462008,-1.8026684667889998,0.41517348128273723,-1.1896545229071838,annual,east,22.66,0
-0.903574406136248,1.4308867918221981,-1.5538182624379409,-0.529744372831277,-0.1881326504612797,0.01994650452867064,1.0539281995050689,0.7265684711650894,0.27744483654080687,-0.37571833062890786,two_year,west,63.54,0
0.8961484147495128,0.2661267407794976,-1.3449035466090167,1.1080796582177435,1.172816989985907,2.8369330332567357,2.0126882933971855,-2.1732706882559794,-0.7505733550636318,0.13393993546229363,monthly,south,149.07,1
-0.28793898626115166,1.2978750282492053,-1.7788255346014856,0.9651662353406557,-1.995775829984039,0.189733258173584,-1.1331598674843837,0.28373426718837125,0.3443592839865821,-1.676916399841343,two_year,north,60.67,0
